day,ticker,det,confirmed,outcome,lat_min,fwd60
2026-04-10,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPY,C3 breach+build,False,REJECTED,,
2026-04-10,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPY,C3 breach+build,False,REJECTED,,
2026-04-10,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPY,C3 breach+build,False,REJECTED,,
2026-04-10,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPY,C3 breach+build,False,REJECTED,,
2026-04-10,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-10,SPY,C2 relsig-surge,False,CHOP,,
2026-04-10,SPY,C3 breach+build,False,CHOP,,
2026-04-10,SPY,C4 dollar-surge,False,CHOP,,
2026-04-10,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-10,SPY,C2 relsig-surge,False,CHOP,,
2026-04-10,SPY,C3 breach+build,True,CHOP,10.0,-0.14726239213016384
2026-04-10,SPY,C4 dollar-surge,False,CHOP,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-10,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-10,QQQ,C3 breach+build,False,REJECTED,,
2026-04-10,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPXW,C3 breach+build,False,REJECTED,,
2026-04-10,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPXW,C3 breach+build,False,REJECTED,,
2026-04-10,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-10,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-10,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-10,SPXW,C3 breach+build,False,REJECTED,,
2026-04-10,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-13,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-13,SPY,C2 relsig-surge,True,CHOP,10.0,23.138595767258888
2026-04-13,SPY,C3 breach+build,True,CHOP,5.0,10.311404413280085
2026-04-13,SPY,C4 dollar-surge,False,CHOP,,
2026-04-13,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-13,SPY,C2 relsig-surge,True,CHOP,45.0,-14.988758431176349
2026-04-13,SPY,C3 breach+build,True,CHOP,45.0,-14.988758431176349
2026-04-13,SPY,C4 dollar-surge,False,CHOP,,
2026-04-13,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-13,SPY,C2 relsig-surge,True,CHOP,15.0,-14.988758431176349
2026-04-13,SPY,C3 breach+build,True,CHOP,15.0,-14.988758431176349
2026-04-13,SPY,C4 dollar-surge,True,CHOP,70.0,40.03591457042388
2026-04-13,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-13,SPY,C2 relsig-surge,True,CHOP,75.0,15.996712602181304
2026-04-13,SPY,C3 breach+build,True,CHOP,65.0,34.84269332549257
2026-04-13,SPY,C4 dollar-surge,True,CHOP,40.0,40.03591457042388
2026-04-13,SPY,C1 dominance-handoff,True,ROLLED,75.0,-2.4915726220131775
2026-04-13,SPY,C2 relsig-surge,True,ROLLED,45.0,15.996712602181304
2026-04-13,SPY,C3 breach+build,True,ROLLED,35.0,34.84269332549257
2026-04-13,SPY,C4 dollar-surge,True,ROLLED,45.0,15.996712602181304
2026-04-13,SPY,C1 dominance-handoff,True,ROLLED,45.0,-2.4915726220131775
2026-04-13,SPY,C2 relsig-surge,True,ROLLED,15.0,15.996712602181304
2026-04-13,SPY,C3 breach+build,True,ROLLED,5.0,34.84269332549257
2026-04-13,SPY,C4 dollar-surge,True,ROLLED,15.0,15.996712602181304
2026-04-13,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-13,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-13,SPY,C3 breach+build,False,REJECTED,,
2026-04-13,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-13,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-13,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-13,SPY,C3 breach+build,False,REJECTED,,
2026-04-13,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-13,QQQ,C1 dominance-handoff,True,ROLLED,10.0,23.74169040835782
2026-04-13,QQQ,C2 relsig-surge,True,ROLLED,10.0,23.74169040835782
2026-04-13,QQQ,C3 breach+build,True,ROLLED,5.0,8.839851359535803
2026-04-13,QQQ,C4 dollar-surge,True,ROLLED,35.0,17.02685003274521
2026-04-13,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-13,QQQ,C2 relsig-surge,True,REJECTED,55.0,-5.716619028175137
2026-04-13,QQQ,C3 breach+build,False,REJECTED,,
2026-04-13,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-13,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-13,QQQ,C2 relsig-surge,True,REJECTED,25.0,-5.716619028175137
2026-04-13,QQQ,C3 breach+build,False,REJECTED,,
2026-04-13,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-13,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-13,QQQ,C2 relsig-surge,True,CHOP,25.0,19.102352691471847
2026-04-13,QQQ,C3 breach+build,True,CHOP,75.0,17.767200769369214
2026-04-13,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-13,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-13,QQQ,C2 relsig-surge,True,CHOP,40.0,25.62094063122246
2026-04-13,QQQ,C3 breach+build,True,CHOP,45.0,17.767200769369214
2026-04-13,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-13,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-13,QQQ,C2 relsig-surge,True,CHOP,10.0,25.62094063122246
2026-04-13,QQQ,C3 breach+build,True,CHOP,15.0,17.767200769369214
2026-04-13,QQQ,C4 dollar-surge,True,CHOP,75.0,-11.064466790329389
2026-04-13,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-13,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-13,QQQ,C3 breach+build,False,REJECTED,,
2026-04-13,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-13,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-13,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-13,QQQ,C3 breach+build,False,CHOP,,
2026-04-13,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-13,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-13,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-13,SPXW,C3 breach+build,False,REJECTED,,
2026-04-13,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-13,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-13,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-13,SPXW,C3 breach+build,False,REJECTED,,
2026-04-13,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-13,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-13,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-13,SPXW,C3 breach+build,False,REJECTED,,
2026-04-13,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-13,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-13,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-13,SPXW,C3 breach+build,False,CHOP,,
2026-04-13,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-14,SPY,C1 dominance-handoff,True,CHOP,35.0,13.899949323101954
2026-04-14,SPY,C2 relsig-surge,False,CHOP,,
2026-04-14,SPY,C3 breach+build,False,CHOP,,
2026-04-14,SPY,C4 dollar-surge,True,CHOP,35.0,13.899949323101954
2026-04-14,QQQ,C1 dominance-handoff,True,ROLLED,70.0,45.105057866096494
2026-04-14,QQQ,C2 relsig-surge,True,ROLLED,15.0,4.494093477145712
2026-04-14,QQQ,C3 breach+build,True,ROLLED,10.0,5.460531598812043
2026-04-14,QQQ,C4 dollar-surge,True,ROLLED,30.0,12.185345518678705
2026-04-14,QQQ,C1 dominance-handoff,True,ROLLED,60.0,8.306709265175428
2026-04-14,QQQ,C2 relsig-surge,True,ROLLED,70.0,9.107031587020883
2026-04-14,QQQ,C3 breach+build,True,ROLLED,85.0,16.768341371491715
2026-04-14,QQQ,C4 dollar-surge,True,ROLLED,55.0,20.300187017470655
2026-04-14,QQQ,C1 dominance-handoff,True,REJECTED,50.0,-12.749816721385717
2026-04-14,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-14,QQQ,C3 breach+build,False,REJECTED,,
2026-04-14,QQQ,C4 dollar-surge,True,REJECTED,25.0,5.106844767876931
2026-04-14,SPXW,C1 dominance-handoff,True,ROLLED,55.0,23.971136618181607
2026-04-14,SPXW,C2 relsig-surge,True,ROLLED,10.0,24.47906129880713
2026-04-14,SPXW,C3 breach+build,True,ROLLED,60.0,23.787157528324595
2026-04-14,SPXW,C4 dollar-surge,True,ROLLED,20.0,1.0528927145600249
2026-04-14,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-14,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-14,SPXW,C3 breach+build,False,CHOP,,
2026-04-14,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-14,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-14,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-14,SPXW,C3 breach+build,False,CHOP,,
2026-04-14,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-14,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-14,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-14,SPXW,C3 breach+build,True,CHOP,65.0,1.2642715425407391
2026-04-14,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-14,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-14,SPXW,C2 relsig-surge,True,CHOP,80.0,3.665214954077274
2026-04-14,SPXW,C3 breach+build,True,CHOP,35.0,1.2642715425407391
2026-04-14,SPXW,C4 dollar-surge,True,CHOP,80.0,3.665214954077274
2026-04-14,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-14,SPXW,C2 relsig-surge,True,CHOP,50.0,3.665214954077274
2026-04-14,SPXW,C3 breach+build,True,CHOP,5.0,1.2642715425407391
2026-04-14,SPXW,C4 dollar-surge,True,CHOP,50.0,3.665214954077274
2026-04-14,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-14,SPXW,C2 relsig-surge,True,REJECTED,20.0,3.665214954077274
2026-04-14,SPXW,C3 breach+build,True,REJECTED,25.0,-11.061057034832015
2026-04-14,SPXW,C4 dollar-surge,True,REJECTED,20.0,3.665214954077274
2026-04-14,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-14,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-14,SPXW,C3 breach+build,False,REJECTED,,
2026-04-14,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-15,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-15,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-15,QQQ,C3 breach+build,True,CHOP,5.0,46.86631185955884
2026-04-15,QQQ,C4 dollar-surge,True,CHOP,45.0,24.063959471225864
2026-04-15,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-15,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-15,QQQ,C3 breach+build,False,REJECTED,,
2026-04-15,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-15,QQQ,C1 dominance-handoff,True,ROLLED,45.0,38.339565484925515
2026-04-15,QQQ,C2 relsig-surge,True,ROLLED,10.0,25.254518191145493
2026-04-15,QQQ,C3 breach+build,True,ROLLED,50.0,23.961913169593306
2026-04-15,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-15,SPXW,C1 dominance-handoff,True,CHOP,90.0,-16.918104372129918
2026-04-15,SPXW,C2 relsig-surge,True,CHOP,15.0,7.193123202612613
2026-04-15,SPXW,C3 breach+build,False,CHOP,,
2026-04-15,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-15,SPXW,C1 dominance-handoff,True,CHOP,60.0,-16.918104372129918
2026-04-15,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-15,SPXW,C3 breach+build,False,CHOP,,
2026-04-15,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-16,QQQ,C1 dominance-handoff,True,CHOP,85.0,27.975306712510175
2026-04-16,QQQ,C2 relsig-surge,True,CHOP,25.0,45.529476411020916
2026-04-16,QQQ,C3 breach+build,False,CHOP,,
2026-04-16,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-16,QQQ,C1 dominance-handoff,True,ROLLED,30.0,41.22257053291529
2026-04-16,QQQ,C2 relsig-surge,True,ROLLED,15.0,41.74710045984717
2026-04-16,QQQ,C3 breach+build,True,ROLLED,30.0,41.22257053291529
2026-04-16,QQQ,C4 dollar-surge,True,ROLLED,20.0,43.60168760488672
2026-04-16,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-16,QQQ,C2 relsig-surge,True,CHOP,25.0,27.975306712510175
2026-04-16,QQQ,C3 breach+build,True,CHOP,75.0,-23.849235421569883
2026-04-16,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-16,QQQ,C1 dominance-handoff,True,CHOP,75.0,-14.195239135181858
2026-04-16,QQQ,C2 relsig-surge,True,CHOP,65.0,-43.91565702183226
2026-04-16,QQQ,C3 breach+build,True,CHOP,45.0,-23.849235421569883
2026-04-16,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-16,QQQ,C1 dominance-handoff,True,REJECTED,45.0,-14.195239135181858
2026-04-16,QQQ,C2 relsig-surge,True,REJECTED,35.0,-43.91565702183226
2026-04-16,QQQ,C3 breach+build,True,REJECTED,15.0,-23.849235421569883
2026-04-16,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-16,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-16,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-16,QQQ,C3 breach+build,False,REJECTED,,
2026-04-16,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-16,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-16,QQQ,C2 relsig-surge,True,REJECTED,30.0,-39.83441380926275
2026-04-16,QQQ,C3 breach+build,False,REJECTED,,
2026-04-16,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-16,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-16,QQQ,C2 relsig-surge,True,REJECTED,70.0,16.74753482548208
2026-04-16,QQQ,C3 breach+build,False,REJECTED,,
2026-04-16,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-16,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-16,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-16,SPXW,C3 breach+build,False,CHOP,,
2026-04-16,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-16,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-16,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-16,SPXW,C3 breach+build,False,CHOP,,
2026-04-16,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-17,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-17,SPY,C2 relsig-surge,False,CHOP,,
2026-04-17,SPY,C3 breach+build,False,CHOP,,
2026-04-17,SPY,C4 dollar-surge,True,CHOP,90.0,16.614804072034328
2026-04-17,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-17,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-17,QQQ,C3 breach+build,False,REJECTED,,
2026-04-17,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-17,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-17,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-17,QQQ,C3 breach+build,False,REJECTED,,
2026-04-17,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-17,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-17,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-17,SPXW,C3 breach+build,False,REJECTED,,
2026-04-17,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-20,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-20,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-20,SPY,C3 breach+build,False,REJECTED,,
2026-04-20,SPY,C4 dollar-surge,True,REJECTED,40.0,-24.806900828775873
2026-04-20,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-20,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-20,SPY,C3 breach+build,False,REJECTED,,
2026-04-20,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-20,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-20,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-20,SPY,C3 breach+build,False,REJECTED,,
2026-04-20,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-20,SPY,C1 dominance-handoff,True,CHOP,10.0,-1.4129881874190744
2026-04-20,SPY,C2 relsig-surge,True,CHOP,75.0,3.6738731100747617
2026-04-20,SPY,C3 breach+build,True,CHOP,15.0,-9.599367571076964
2026-04-20,SPY,C4 dollar-surge,False,CHOP,,
2026-04-20,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPY,C2 relsig-surge,True,CHOP,45.0,3.6738731100747617
2026-04-20,SPY,C3 breach+build,True,CHOP,90.0,2.542265158256905
2026-04-20,SPY,C4 dollar-surge,False,CHOP,,
2026-04-20,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPY,C2 relsig-surge,True,CHOP,15.0,3.6738731100747617
2026-04-20,SPY,C3 breach+build,True,CHOP,60.0,2.542265158256905
2026-04-20,SPY,C4 dollar-surge,False,CHOP,,
2026-04-20,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPY,C2 relsig-surge,True,CHOP,30.0,2.542265158256905
2026-04-20,SPY,C3 breach+build,True,CHOP,30.0,2.542265158256905
2026-04-20,SPY,C4 dollar-surge,False,CHOP,,
2026-04-20,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-20,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-20,SPY,C3 breach+build,False,REJECTED,,
2026-04-20,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,True,REJECTED,20.0,-50.71903510128477
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,True,REJECTED,40.0,-6.046605373726513
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,True,REJECTED,10.0,-6.046605373726513
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-20,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-20,QQQ,C3 breach+build,False,REJECTED,,
2026-04-20,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-20,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-20,SPXW,C3 breach+build,False,CHOP,,
2026-04-20,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-20,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-20,SPXW,C3 breach+build,False,CHOP,,
2026-04-20,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-20,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-20,SPXW,C3 breach+build,False,CHOP,,
2026-04-20,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-20,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-20,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-20,SPXW,C3 breach+build,False,CHOP,,
2026-04-20,SPXW,C4 dollar-surge,True,CHOP,75.0,-1.8148284143041733
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,True,REJECTED,85.0,-14.439615509845577
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPY,C2 relsig-surge,True,REJECTED,50.0,-14.439615509845577
2026-04-21,SPY,C3 breach+build,False,REJECTED,,
2026-04-21,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-21,QQQ,C1 dominance-handoff,True,REJECTED,40.0,-31.12912422369792
2026-04-21,QQQ,C2 relsig-surge,True,REJECTED,30.0,-35.56581986143103
2026-04-21,QQQ,C3 breach+build,True,REJECTED,15.0,-38.2085137196299
2026-04-21,QQQ,C4 dollar-surge,True,REJECTED,30.0,-35.56581986143103
2026-04-21,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-21,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-21,QQQ,C3 breach+build,False,REJECTED,,
2026-04-21,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-21,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-21,QQQ,C2 relsig-surge,True,REJECTED,25.0,-10.66147499188885
2026-04-21,QQQ,C3 breach+build,False,REJECTED,,
2026-04-21,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-21,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-21,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-21,QQQ,C3 breach+build,False,REJECTED,,
2026-04-21,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-21,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-21,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-21,QQQ,C3 breach+build,False,REJECTED,,
2026-04-21,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-21,QQQ,C1 dominance-handoff,True,CHOP,50.0,9.906200662478717
